,Year,Month,Country,Hemisphere,Activity,Type_Norm,Sex,Age,Species,Fatal,YearRange
2634,1954,1,OTHER,Northern,Swimming,Unprovoked,M,18,White Shark,0,1950
2635,1954,1,PAPUA NEW GUINEA,Southern,Other,Unprovoked,M,26,Unidentified,0,1950
2636,1953,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,F,0,Unidentified,0,1950
2637,1953,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,0,1950
2638,1953,9,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,1950
2639,1953,8,MEXICO,Northern,Diving,Unprovoked,M,19,Unidentified,1,1950
2640,1953,7,USA,Northern,Other,Unprovoked,M,15,Unidentified,1,1950
2641,1953,4,USA,Northern,Swimming,Unprovoked,F,19,Unidentified,0,1950
2642,1953,2,AUSTRALIA,Southern,Other,Unprovoked,M,25,Unidentified,0,1950
2643,1953,1,AUSTRALIA,Southern,Fishing,Unprovoked,unknown,0,Unidentified,0,1950
2644,1952,12,AUSTRALIA,Southern,Fishing,Unprovoked,M,25,Unidentified,0,1950
2645,1952,8,OTHER,Northern,Fishing,Provoked,M,17,Unidentified,0,1950
2646,1952,12,USA,Northern,Surfing,Unprovoked,M,17,White Shark,1,1950
2647,1952,12,USA,Northern,Swimming,Unprovoked,M,40,Unidentified,1,1950
2648,1952,8,OTHER,Northern,Fishing,Provoked,unknown,19,Unidentified,1,1950
2649,1952,7,USA,Northern,Fishing,Provoked,M,0,Unidentified,0,1950
2650,1952,7,USA,Northern,Fishing,Provoked,M,34,Unidentified,0,1950
2651,1952,7,USA,Northern,Other,Unprovoked,M,0,Tiger Shark,0,1950
2652,1952,5,USA,Northern,Surfing,Unprovoked,M,0,White Shark,0,1950
2653,1952,4,OTHER,Northern,Other,Provoked,M,0,Unidentified,0,1950
2654,1951,12,AUSTRALIA,Southern,Other,Provoked,M,18,Unidentified,0,1950
2655,1951,12,AUSTRALIA,Southern,Other,Unprovoked,M,21,Unidentified,1,1950
2656,1951,11,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,23,White Shark,0,1950
2657,1951,11,SOUTH AFRICA,Southern,Other,Unprovoked,M,24,White Shark,0,1950
2658,1951,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,42,Unidentified,1,1950
2659,1951,8,OTHER,Northern,Swimming,Unprovoked,M,18,White Shark,0,1950
2660,1951,8,OTHER,Northern,Swimming,Unprovoked,F,16,White Shark,1,1950
2661,1951,7,OTHER,Northern,Surfing,Unprovoked,M,40,Unidentified,0,1950
2662,1951,6,OTHER,Northern,Other,Unprovoked,M,39,Unidentified,0,1950
2663,1951,3,AUSTRALIA,Southern,Surfing,Provoked,M,23,Unidentified,0,1950
2664,1951,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,0,Unidentified,0,1950
2665,1951,3,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,19,Unidentified,0,1950
2666,1951,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,31,Unidentified,0,1950
2667,1951,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,14,Unidentified,0,1950
2668,1951,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,19,Unidentified,1,1950
2669,1950,12,AUSTRALIA,Southern,Surfing,Unprovoked,M,19,Nurse Shark,0,1950
2670,1950,12,AUSTRALIA,Southern,Other,Unprovoked,M,20,Unidentified,1,1950
2671,1950,11,AUSTRALIA,Southern,Diving,Provoked,M,17,Unidentified,0,1950
2672,1950,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,21,White Shark,0,1950
2673,1950,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,18,Unidentified,0,1950
2674,1950,10,USA,Northern,Surfing,Unprovoked,M,31,White Shark,0,1950
2675,1950,10,AUSTRALIA,Southern,Fishing,Unprovoked,M,25,Unidentified,0,1950
2676,1950,8,OTHER,Northern,Surfing,Provoked,M,27,Unidentified,0,1950
2677,1950,7,OTHER,Northern,Swimming,Unprovoked,M,19,Unidentified,1,1950
2678,1950,7,USA,Northern,Swimming,Unprovoked,M,11,Hammerhead Shark,0,1950
2679,1950,7,USA,Northern,Diving,Unprovoked,M,21,Unidentified,0,1950
2680,1950,6,USA,Northern,Swimming,Unprovoked,M,16,Unidentified,0,1950
2681,1950,6,USA,Northern,Diving,Unprovoked,M,25,Unidentified,1,1950
2682,1950,5,SOUTH AFRICA,Southern,Other,Unprovoked,M,27,Unidentified,0,1950
2683,1950,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,0,Unidentified,0,1950
2684,1950,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,20,Unidentified,1,1950
2685,1950,2,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,14,White Shark,1,1950
2686,1950,0,OTHER,Northern,Other,Unprovoked,M,0,Tiger Shark,1,1950
2687,1950,0,OTHER,Northern,Swimming,Unprovoked,M,0,Unidentified,0,1950
2688,1949,12,AUSTRALIA,Southern,Other,Unprovoked,M,35,Nurse Shark,0,1940
2689,1949,11,AUSTRALIA,Southern,Diving,Unprovoked,M,36,Unidentified,0,1940
2690,1949,8,AUSTRALIA,Southern,Swimming,Unprovoked,M,21,Unidentified,0,1940
2691,1949,8,AUSTRALIA,Southern,Swimming,Unprovoked,M,34,Unidentified,1,1940
2692,1949,8,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,Unidentified,0,1940
2693,1949,7,USA,Northern,Swimming,Unprovoked,M,16,Unidentified,0,1940
2694,1949,7,USA,Northern,Fishing,Provoked,M,16,Unidentified,0,1940
2695,1949,5,AUSTRALIA,Southern,Swimming,Unprovoked,F,22,Bronze Whaler Shark,0,1940
2696,1949,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,13,Unidentified,1,1940
2697,1949,1,AUSTRALIA,Southern,Other,Unprovoked,M,20,White Shark,1,1940
2698,1949,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,32,Unidentified,1,1940
2699,1948,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,17,Tiger Shark,1,1940
2700,1948,12,AUSTRALIA,Southern,Other,Unprovoked,M,28,Unidentified,1,1940
2701,1948,9,OTHER,Northern,Swimming,Unprovoked,M,17,Unidentified,1,1940
2702,1948,8,BAHAMAS,Northern,Other,Provoked,M,41,Nurse Shark,0,1940
2703,1948,3,PAPUA NEW GUINEA,Southern,Other,Provoked,M,30,Unidentified,0,1940
2704,1948,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,1,1940
2705,1948,0,USA,Northern,Other,Provoked,M,48,Nurse Shark,0,1940
2706,1947,12,AUSTRALIA,Southern,Fishing,Unprovoked,M,9,Nurse Shark,0,1940
2707,1947,12,OTHER,Northern,Diving,Unprovoked,M,0,Tiger Shark,1,1940
2708,1947,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,17,Unidentified,0,1940
2709,1947,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,16,Unidentified,0,1940
2710,1947,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,12,Unidentified,1,1940
2711,1947,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,13,Unidentified,0,1940
2712,1947,8,USA,Northern,Swimming,Unprovoked,M,20,Unidentified,1,1940
2713,1947,7,USA,Northern,Fishing,Provoked,M,46,Unidentified,0,1940
2714,1947,7,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,20,Unidentified,0,1940
2715,1947,6,USA,Northern,Fishing,Unprovoked,M,35,Unidentified,0,1940
2716,1947,4,SOUTH AFRICA,Southern,Other,Unprovoked,M,21,Unidentified,0,1940
2717,1947,4,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,14,Unidentified,0,1940
2718,1947,4,OTHER,Northern,Boat,Provoked,M,29,Unidentified,0,1940
2719,1947,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,18,Unidentified,0,1940
2720,1947,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,22,Blacktip reef Shark,0,1940
2721,1947,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,18,Unidentified,0,1940
2722,1946,8,AUSTRALIA,Southern,Swimming,Unprovoked,M,30,Unidentified,1,1940
2723,1946,7,OTHER,Northern,Swimming,Unprovoked,M,12,Unidentified,0,1940
2724,1946,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,17,Unidentified,1,1940
2725,1946,3,AUSTRALIA,Southern,Fishing,Unprovoked,M,28,Unidentified,0,1940
2726,1946,2,SOUTH AFRICA,Southern,Other,Unprovoked,M,21,Unidentified,0,1940
2727,1946,2,AUSTRALIA,Southern,Other,Unprovoked,M,18,White Shark,0,1940
2728,1946,2,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,18,Unidentified,0,1940
2729,1946,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,15,Unidentified,0,1940
2730,1946,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,18,Unidentified,0,1940
2731,1946,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,24,Unidentified,0,1940
2732,1945,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,37,Unidentified,0,1940
2733,1945,0,OTHER,Northern,Swimming,Unprovoked,M,15,Bull Shark,0,1940
2734,1944,12,OTHER,Northern,Swimming,Unprovoked,M,19,Unidentified,0,1940
2735,1944,8,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,19,Unidentified,1,1940
2736,1944,7,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,17,White Shark,1,1940
2737,1944,5,USA,Northern,Swimming,Unprovoked,F,15,Blacktip reef Shark,0,1940
2738,1944,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,18,Unidentified,0,1940
2739,1944,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,23,Unidentified,1,1940
2740,1944,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,16,Unidentified,0,1940
2741,1944,2,SOUTH AFRICA,Southern,Other,Unprovoked,M,0,Unidentified,0,1940
2742,1944,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,Unidentified,1,1940
2743,1944,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,14,Unidentified,0,1940
2744,1944,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,26,Unidentified,1,1940
2745,1943,12,SOUTH AFRICA,Southern,Other,Unprovoked,M,17,Unidentified,1,1940
2746,1943,9,OTHER,Northern,Surfing,Unprovoked,M,20,White Shark,1,1940
2747,1943,7,MEXICO,Northern,Swimming,Unprovoked,M,68,Unidentified,1,1940
2748,1943,6,AUSTRALIA,Southern,Fishing,Unprovoked,M,18,White Shark,0,1940
2749,1943,5,AUSTRALIA,Southern,Other,Unprovoked,M,0,Unidentified,1,1940
2750,1943,3,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,31,Unidentified,1,1940
2751,1942,12,AUSTRALIA,Southern,Other,Unprovoked,F,15,Bull Shark,1,1940
2752,1942,11,SOUTH AFRICA,Southern,Other,Unprovoked,M,0,White Shark,1,1940
2753,1942,11,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,18,White Shark,1,1940
2754,1942,9,AUSTRALIA,Southern,Other,Unprovoked,M,24,Tiger Shark,0,1940
2755,1942,7,OTHER,Northern,Other,Provoked,M,20,Unidentified,0,1940
2756,1942,1,AUSTRALIA,Southern,Swimming,Unprovoked,F,28,Bull Shark,1,1940
2757,1942,0,BAHAMAS,Northern,Swimming,Unprovoked,M,48,Unidentified,0,1940
2758,1941,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,10,Unidentified,0,1940
2759,1941,6,USA,Northern,Fishing,Provoked,M,43,Unidentified,0,1940
2760,1941,3,USA,Northern,Fishing,Provoked,M,53,Mako Shark,0,1940
2761,1941,1,OTHER,Northern,Other,Unprovoked,M,19,Unidentified,0,1940
2762,1940,12,AUSTRALIA,Southern,Other,Unprovoked,M,23,Unidentified,1,1940
2763,1940,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,17,Unidentified,1,1940
2764,1940,9,OTHER,Northern,Swimming,Unprovoked,M,18,Unidentified,1,1940
2765,1940,3,SOUTH AFRICA,Southern,Other,Unprovoked,M,25,White Shark,1,1940
2766,1940,2,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,17,White Shark,1,1940
2767,1940,2,AUSTRALIA,Southern,Other,Unprovoked,M,55,Unidentified,1,1940
2768,1940,1,AUSTRALIA,Southern,Other,Unprovoked,M,17,Unidentified,0,1940
2769,1940,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,13,Unidentified,1,1940
2770,1940,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,22,Unidentified,0,1940
2771,1940,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,18,Unidentified,1,1940
2772,1939,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,20,Unidentified,1,1930
2773,1939,10,AUSTRALIA,Southern,Diving,Unprovoked,M,27,Tiger Shark,0,1930
2774,1939,7,BAHAMAS,Northern,Diving,Provoked,M,38,Nurse Shark,0,1930
2775,1939,7,USA,Northern,Other,Provoked,M,0,Unidentified,0,1930
2776,1939,1,AUSTRALIA,Southern,Other,Unprovoked,M,0,Unidentified,0,1930
2777,1938,10,AUSTRALIA,Southern,Fishing,Provoked,M,18,Tiger Shark,0,1930
2778,1938,5,OTHER,Northern,Swimming,Unprovoked,M,0,Bull Shark,0,1930
2779,1938,1,AUSTRALIA,Southern,Diving,Unprovoked,M,24,Unidentified,1,1930
2780,1938,0,OTHER,Northern,Surfing,Unprovoked,M,50,Unidentified,0,1930
2781,1937,11,AUSTRALIA,Southern,Diving,Unprovoked,M,17,Unidentified,1,1930
2782,1937,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,25,Tiger Shark,1,1930
2783,1937,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,Tiger Shark,1,1930
2784,1937,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,0,1930
2785,1937,8,AUSTRALIA,Southern,Diving,Unprovoked,M,38,Tiger Shark,0,1930
2786,1937,6,USA,Northern,Swimming,Unprovoked,M,14,Unidentified,1,1930
2787,1937,5,AUSTRALIA,Southern,Diving,Unprovoked,M,33,Unidentified,1,1930
2788,1937,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,32,White Shark,1,1930
2789,1937,2,AUSTRALIA,Southern,Fishing,Provoked,M,20,Blue Shark,0,1930
2790,1937,1,AUSTRALIA,Southern,Other,Provoked,M,18,Nurse Shark,0,1930
2791,1936,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,15,Unidentified,1,1930
2792,1936,12,AUSTRALIA,Southern,Fishing,Unprovoked,M,50,White Shark,1,1930
2793,1936,7,USA,Northern,Swimming,Unprovoked,M,16,White Shark,1,1930
2794,1936,6,AUSTRALIA,Southern,Surfing,Unprovoked,M,16,Tiger Shark,1,1930
2795,1936,4,AUSTRALIA,Southern,Diving,Unprovoked,M,16,Tiger Shark,0,1930
2796,1936,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,14,White Shark,1,1930
2797,1936,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,13,White Shark,1,1930
2798,1935,9,USA,Northern,Swimming,Unprovoked,M,38,Unidentified,1,1930
2799,1935,8,AUSTRALIA,Southern,Surfing,Unprovoked,M,38,Unidentified,1,1930
2800,1935,7,OTHER,Northern,Swimming,Unprovoked,F,22,Unidentified,1,1930
2801,1935,6,USA,Northern,Fishing,Unprovoked,M,31,Unidentified,0,1930
2802,1935,3,AUSTRALIA,Southern,Other,Provoked,M,38,Blue Shark,0,1930
2803,1935,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,27,White Shark,1,1930
2804,1935,3,AUSTRALIA,Southern,Other,Unprovoked,M,22,White Shark,1,1930
2805,1935,2,AUSTRALIA,Southern,Surfing,Unprovoked,M,20,Unidentified,0,1930
2806,1934,12,AUSTRALIA,Southern,Other,Unprovoked,F,13,Tiger Shark,0,1930
2807,1934,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,19,Unidentified,1,1930
2808,1934,12,AUSTRALIA,Southern,Diving,Unprovoked,M,14,Unidentified,1,1930
2809,1934,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,12,Unidentified,0,1930
2810,1934,8,OTHER,Northern,Swimming,Unprovoked,F,18,White Shark,1,1930
2811,1934,6,AUSTRALIA,Southern,Fishing,Provoked,M,0,Blue Shark,0,1930
2812,1934,4,AUSTRALIA,Southern,Surfing,Unprovoked,M,34,Unidentified,0,1930
2813,1934,4,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,12,Unidentified,0,1930
2814,1934,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,15,Unidentified,1,1930
2815,1934,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,17,Unidentified,1,1930
2816,1934,2,AUSTRALIA,Southern,Other,Unprovoked,M,0,Tiger Shark,0,1930
2817,1934,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,22,Unidentified,0,1930
2818,1933,11,AUSTRALIA,Southern,Diving,Unprovoked,M,17,Tiger Shark,0,1930
2819,1933,6,USA,Northern,Other,Unprovoked,M,15,Nurse Shark,0,1930
2820,1933,4,USA,Northern,Swimming,Unprovoked,M,24,Tiger Shark,1,1930
2821,1933,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,38,Unidentified,1,1930
2822,1932,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,24,Mako Shark,0,1930
2823,1932,6,USA,Northern,Fishing,Provoked,M,32,Unidentified,0,1930
2824,1932,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,0,1930
2825,1932,0,SOUTH AFRICA,Southern,Other,Unprovoked,M,23,Raggedtooth Shark,0,1930
2826,1931,11,AUSTRALIA,Southern,Diving,Unprovoked,M,45,Unidentified,0,1930
2827,1931,9,OTHER,Northern,Diving,Unprovoked,M,0,Unidentified,1,1930
2828,1931,9,USA,Northern,Swimming,Unprovoked,F,20,Hammerhead Shark,0,1930
2829,1931,8,OTHER,Northern,Swimming,Unprovoked,M,18,Unidentified,1,1930
2830,1931,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,39,Unidentified,1,1930
2831,1931,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,Unidentified,0,1930
2832,1930,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,49,Unidentified,0,1930
2833,1930,8,AUSTRALIA,Southern,Fishing,Unprovoked,M,17,Unidentified,0,1930
2834,1930,7,OTHER,Northern,Swimming,Unprovoked,M,29,Unidentified,0,1930
2835,1930,7,USA,Northern,Swimming,Unprovoked,M,21,Tiger Shark,0,1930
2836,1930,2,AUSTRALIA,Southern,Diving,Unprovoked,M,18,White Shark,1,1930
2837,1930,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,23,White Shark,0,1930
2838,1929,12,AUSTRALIA,Southern,Diving,Unprovoked,M,16,Tiger Shark,1,1920
2839,1929,12,AUSTRALIA,Southern,Surfing,Unprovoked,F,17,Unidentified,0,1920
2840,1929,4,AUSTRALIA,Southern,Other,Provoked,M,19,Nurse Shark,0,1920
2841,1929,3,USA,Northern,Swimming,Unprovoked,M,26,Unidentified,0,1920
2842,1929,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,9,Unidentified,0,1920
2843,1929,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,12,Unidentified,0,1920
2844,1929,2,AUSTRALIA,Southern,Surfing,Unprovoked,M,20,Unidentified,1,1920
2845,1929,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,39,Unidentified,1,1920
2846,1929,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,1,1920
2847,1929,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,14,Unidentified,1,1920
2848,1928,11,OTHER,Northern,Swimming,Unprovoked,M,17,Unidentified,1,1920
2849,1928,4,AUSTRALIA,Southern,Other,Unprovoked,M,19,Unidentified,0,1920
2850,1928,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,15,Unidentified,0,1920
2851,1928,4,AUSTRALIA,Southern,Other,Unprovoked,M,28,Unidentified,1,1920
2852,1928,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,18,Unidentified,0,1920
2853,1928,0,SOUTH AFRICA,Southern,Other,Unprovoked,M,25,Unidentified,0,1920
2854,1927,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,17,White Shark,1,1920
2855,1927,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,17,Nurse Shark,0,1920
2856,1927,2,NEW ZEALAND,Southern,Fishing,Provoked,M,70,Mako Shark,0,1920
2857,1927,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,0,Raggedtooth Shark,0,1920
2858,1927,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,15,Unidentified,1,1920
2859,1926,10,AUSTRALIA,Southern,Swimming,Unprovoked,M,17,Nurse Shark,0,1920
2860,1926,7,OTHER,Northern,Swimming,Unprovoked,M,20,White Shark,1,1920
2861,1926,7,USA,Northern,Swimming,Unprovoked,M,15,White Shark,0,1920
2862,1926,4,OTHER,Northern,Surfing,Unprovoked,M,26,Unidentified,0,1920
2863,1926,4,USA,Northern,Swimming,Unprovoked,F,0,Unidentified,0,1920
2864,1926,3,AUSTRALIA,Southern,Swimming,Unprovoked,F,0,White Shark,1,1920
2865,1925,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,55,Tiger Shark,1,1920
2866,1925,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,0,1920
2867,1925,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,1,1920
2868,1924,11,OTHER,Northern,Other,Unprovoked,M,35,Unidentified,0,1920
2869,1924,11,USA,Northern,Swimming,Unprovoked,M,35,Unidentified,1,1920
2870,1924,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,20,Unidentified,1,1920
2871,1924,2,AUSTRALIA,Southern,Swimming,Unprovoked,F,30,Unidentified,0,1920
2872,1924,1,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,22,Unidentified,1,1920
2873,1924,1,AUSTRALIA,Southern,Diving,Unprovoked,M,16,Unidentified,1,1920
2874,1922,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,19,Blue Shark,1,1920
2875,1922,6,USA,Northern,Swimming,Unprovoked,F,18,Unidentified,1,1920
2876,1922,5,OTHER,Northern,Swimming,Unprovoked,M,19,Unidentified,1,1920
2877,1922,5,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,18,White Shark,0,1920
2878,1922,3,OTHER,Northern,Other,Unprovoked,F,14,Unidentified,1,1920
2879,1922,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,21,White Shark,1,1920
2880,1922,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,White Shark,1,1920
2881,1922,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,54,Unidentified,1,1920
2882,1922,1,AUSTRALIA,Southern,Other,Unprovoked,M,0,Nurse Shark,0,1920
2883,1922,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,26,Unidentified,1,1920
2884,1921,11,AUSTRALIA,Southern,Other,Unprovoked,M,8,Unidentified,1,1920
2885,1921,11,AUSTRALIA,Southern,Other,Unprovoked,M,40,Unidentified,0,1920
2886,1921,10,AUSTRALIA,Southern,Diving,Unprovoked,M,22,Unidentified,1,1920
2887,1921,8,OTHER,Northern,Swimming,Unprovoked,M,21,Unidentified,1,1920
2888,1921,8,OTHER,Northern,Fishing,Unprovoked,M,0,Unidentified,1,1920
2889,1920,6,USA,Northern,Swimming,Unprovoked,M,13,Unidentified,0,1920
2890,1920,2,SOUTH AFRICA,Southern,Swimming,Unprovoked,F,18,Unidentified,0,1920
2891,1920,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,12,Unidentified,1,1920
2892,1919,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,47,Unidentified,1,1910
2893,1919,3,AUSTRALIA,Southern,Other,Unprovoked,M,0,Unidentified,0,1910
2894,1919,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,0,1910
2895,1919,1,AUSTRALIA,Southern,Other,Unprovoked,M,13,Unidentified,1,1910
2896,1919,1,AUSTRALIA,Southern,Other,Unprovoked,M,38,Unidentified,1,1910
2897,1918,3,AUSTRALIA,Southern,Surfing,Unprovoked,M,0,Unidentified,0,1910
2898,1916,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,25,Unidentified,0,1910
2899,1916,12,AUSTRALIA,Southern,Other,Unprovoked,M,41,Unidentified,1,1910
2900,1916,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,27,Unidentified,1,1910
2901,1916,7,USA,Northern,Swimming,Unprovoked,M,12,Unidentified,0,1910
2902,1916,7,USA,Northern,Swimming,Unprovoked,M,24,Unidentified,1,1910
2903,1916,7,USA,Northern,Swimming,Unprovoked,M,10,Unidentified,1,1910
2904,1916,7,USA,Northern,Swimming,Unprovoked,M,0,White Shark,1,1910
2905,1916,7,USA,Northern,Swimming,Unprovoked,M,24,White Shark,1,1910
2906,1914,6,AUSTRALIA,Southern,Swimming,Unprovoked,M,43,Unidentified,1,1910
2907,1914,5,USA,Northern,Fishing,Provoked,F,0,Unidentified,0,1910
2908,1912,7,USA,Northern,Swimming,Unprovoked,M,0,Unidentified,0,1910
2909,1912,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,Unidentified,0,1910
2910,1912,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,21,Bronze Whaler Shark,1,1910
2911,1911,10,AUSTRALIA,Southern,Diving,Unprovoked,M,23,Unidentified,0,1910
2912,1911,5,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,64,Unidentified,1,1910
2913,1910,3,NEW ZEALAND,Southern,Swimming,Unprovoked,M,0,Unidentified,0,1910
2914,1910,2,AUSTRALIA,Southern,Surfing,Unprovoked,M,0,Unidentified,0,1910
2915,1907,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,18,Unidentified,1,1900
2916,1906,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,1,1900
2917,1906,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,30,Unidentified,1,1900
2918,1905,12,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,0,Unidentified,1,1900
2919,1905,7,USA,Northern,Other,Unprovoked,M,16,Unidentified,1,1900
2920,1905,4,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,26,Unidentified,1,1900
2921,1905,3,AUSTRALIA,Southern,Swimming,Unprovoked,M,40,Unidentified,0,1900
2922,1902,12,OTHER,Northern,Swimming,Unprovoked,M,30,Unidentified,1,1900
2923,1902,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,17,Unidentified,1,1900
2924,1902,1,AUSTRALIA,Southern,Swimming,Unprovoked,M,16,Unidentified,0,1900
2925,1901,9,OTHER,Northern,Swimming,Unprovoked,M,0,Unidentified,1,1900
2926,1901,7,SOUTH AFRICA,Southern,Swimming,Unprovoked,M,29,White Shark,1,1900
2927,1899,8,USA,Northern,Swimming,Unprovoked,M,15,Unidentified,1,1890
2928,1899,8,OTHER,Northern,Swimming,Unprovoked,M,9,Unidentified,0,1890
2929,1899,8,OTHER,Northern,Swimming,Unprovoked,M,19,Unidentified,0,1890
2930,1899,8,OTHER,Northern,Swimming,Unprovoked,M,13,Unidentified,0,1890
2931,1898,7,OTHER,Northern,Swimming,Unprovoked,M,24,Unidentified,1,1890
2932,1898,0,USA,Northern,Fishing,Unprovoked,M,15,White Shark,0,1890
2933,1897,9,USA,Northern,Fishing,Provoked,M,0,Unidentified,0,1890
2934,1896,12,AUSTRALIA,Southern,Fishing,Unprovoked,M,0,Unidentified,0,1890
